196; 63.0; 12.88; -10.5;
197; 63.0; 13.42; -10.5;
198; 63.0; 14.06; -10.5;
199; 63.0; 14.7; -10.5;
200; 63.0; 15.2; -10.5;
201; 63.0; 17.2; -10.5;
202; 63.0; 0.5; -10.5;
203; 63.0; 1.0; -10.5;
204; 63.0; 1.5; -10.5;
205; 63.0; 5.4; -10.5;
206; 63.0; 15.7; -10.5;
207; 63.0; 16.2; -10.5;
208; 63.0; 16.7; -10.5;
209; 63.0; 18.5; -10.5;
210; 30.0; 2.5; -9.88929;
211; 30.0; 3.14; -9.88929;
212; 30.0; 3.78; -9.88929;
213; 30.0; 4.32; -9.88929;
214; 30.0; 4.86; -9.88929;
215; 30.0; 12.34; -9.88929;
216; 30.0; 12.88; -9.88929;
217; 30.0; 13.42; -9.88929;
218; 30.0; 14.06; -9.88929;
219; 30.0; 0.0; -9.88929;
220; 30.0; 0.5; -9.88929;
221; 30.0; 1.0; -9.88929;
222; 30.0; 1.5; -9.88929;
223; 30.0; 2.0; -9.88929;
224; 30.0; 5.4; -9.88929;
225; 30.0; 11.8; -9.88929;
226; 30.0; 14.7; -9.88929;
227; 30.0; 15.2; -9.88929;
228; 30.0; 15.7; -9.88929;
229; 30.0; 16.2; -9.88929;
230; 30.0; 16.7; -9.88929;
231; 30.0; 17.2; -9.88929;
232; 30.5; 5.4; -9.88929;
233; 30.5; 11.8; -9.88929;
234; 30.5517; 0.0; -9.88929;
235; 30.5517; 17.2; -9.88929;
236; 31.0; 5.4; -9.88929;
237; 31.0; 11.8; -9.88929;
238; 31.1033; 0.0; -9.88929;
239; 31.1033; 17.2; -9.88929;
240; 31.5; 5.4; -9.88929;
241; 31.5; 11.8; -9.88929;
242; 31.655; 0.0; -9.88929;
243; 31.655; 17.2; -9.88929;
244; 32.0; 5.4; -9.88929;
245; 32.0; 11.8; -9.88929;
246; 32.2067; 0.0; -9.88929;
247; 32.2067; 17.2; -9.88929;
248; 32.7583; 0.0; -9.88929;
249; 32.7583; 17.2; -9.88929;
250; 33.31; 0.0; -9.88929;
251; 33.31; 17.2; -9.88929;
252; 33.825; 0.0; -9.88929;
253; 33.825; 17.2; -9.88929;
254; 34.34; 0.0; -9.88929;
255; 34.34; 17.2; -9.88929;
256; 34.855; 0.0; -9.88929;
257; 34.855; 17.2; -9.88929;
258; 35.37; 0.0; -9.88929;
259; 35.37; 17.2; -9.88929;
260; 35.885; 0.0; -9.88929;
261; 35.885; 17.2; -9.88929;
262; 36.4; 0.0; -9.88929;
263; 36.4; 17.2; -9.88929;
264; 36.95; 0.0; -9.88929;
265; 37.5; 0.0; -9.88929;
266; 38.05; 0.0; -9.88929;
267; 38.6; 0.0; -9.88929;
268; 39.15; 0.0; -9.88929;
269; 39.7; 0.0; -9.88929;
270; 40.25; 0.0; -9.88929;
271; 40.8; 0.0; -9.88929;
272; 41.35; 0.0; -9.88929;
273; 41.9; 0.0; -9.88929;
274; 42.45; 0.0; -9.88929;
275; 43.0; 2.5; -9.88929;
276; 43.0; 3.0; -9.88929;
277; 43.0; 13.42; -9.88929;
278; 43.0; 0.0; -9.88929;
279; 43.0; 0.5; -9.88929;
280; 43.0; 1.0; -9.88929;
281; 43.0; 1.5; -9.88929;
282; 43.0; 2.0; -9.88929;
283; 43.0; 11.8; -9.88929;
284; 43.0; 12.34; -9.88929;
285; 43.0; 12.88; -9.88929;
286; 43.0; 13.96; -9.88929;
287; 43.0; 14.5; -9.88929;
288; 43.0; 15.04; -9.88929;
289; 43.0; 15.58; -9.88929;
290; 43.0; 16.12; -9.88929;
291; 43.0; 16.66; -9.88929;
292; 43.0; 17.2; -9.88929;
293; 43.5; 17.2; -9.88929;
